SpeciesAuthor,SpeciesAccepted,Family,Kingdom,Authors,Journal,StudyDuration,YearPublication,MatrixStartYear,MatrixEndYear,AnnualPeriodicity,MatrixPopulation,EcoRegion,MatrixComposite,Lat,Lon,MatDim,lambda,habitat,TACmodeled,note,envStochModeled,invasive
Styrax_obassia,Styrax obassis,Styracaceae,Plantae,Abe; Nokashizuka; Tanoka,J Veg Sci,6,1998,1987,1992,0.5,Compund population model with 'cylindrical' gaps (shaded to gap-site),TBM,Pooled,36.93333333,140.5833333,5,0.005,Temperate,yes,samePop,no,no
Styrax_obassia,Styrax obassis,Styracaceae,Plantae,Abe; Nokashizuka; Tanoka,J Veg Sci,6,1998,1987,1992,0.5,Compund population model with 'cylindrical' gaps (gap-site to shaded),TBM,Pooled,36.93333333,140.5833333,5,0.440000864,Temperate,yes,samePop,no,no
Styrax_obassia,Styrax obassis,Styracaceae,Plantae,Abe; Nokashizuka; Tanoka,J Veg Sci,6,1998,1987,1992,0.5,Compund population model with 'cylindrical' gaps (gap-site to gap-site),TBM,Pooled,36.93333333,140.5833333,5,1.00269156,Temperate,yes,samePop,no,no
Styrax_obassia,Styrax obassis,Styracaceae,Plantae,Abe; Nokashizuka; Tanoka,J Veg Sci,6,1998,1987,1992,0.5,Compund population model with 'conical' gaps (shaded to shaded),TBM,Pooled,36.93333333,140.5833333,5,1.000499648,Temperate,yes,samePop,no,no
Styrax_obassia,Styrax obassis,Styracaceae,Plantae,Abe; Nokashizuka; Tanoka,J Veg Sci,6,1998,1987,1992,0.5,Compund population model with 'conical' gaps (shaded to gap-site),TBM,Pooled,36.93333333,140.5833333,5,0.004,Temperate,yes,samePop,no,no
Styrax_obassia,Styrax obassis,Styracaceae,Plantae,Abe; Nokashizuka; Tanoka,J Veg Sci,6,1998,1987,1992,0.5,Compund population model with 'conical' gaps (gap-site to shaded),TBM,Pooled,36.93333333,140.5833333,5,0.440087411,Temperate,yes,samePop,no,no
Styrax_obassia,Styrax obassis,Styracaceae,Plantae,Abe; Nokashizuka; Tanoka,J Veg Sci,6,1998,1987,1992,0.5,Compund population model with 'conical' gaps (gap-site to gap-site),TBM,Pooled,36.93333333,140.5833333,5,0.945154322,Temperate,yes,samePop,no,no
Swietenia_macrophylla,Swietenia macrophylla,Meliaceae,Plantae,Verwer; Peձa-Claros; van der Staak; Ohlson-Kiehn; Sterck,J Appl Ecol,5,2008,2002,2006,0.4,Agroindustria Forestal La Chonta,TMB,Mean,-14.21666667,-61.08333333,10,1.013648599,Tropical & Subtropical,yes,samePop,yes,no
Swietenia_macrophylla,Swietenia macrophylla,Meliaceae,Plantae,Verwer; Peձa-Claros; van der Staak; Ohlson-Kiehn; Sterck,J Appl Ecol,5,2008,2002,2006,0.4,Agroindustria Forestal La Chonta,TMB,Mean,-14.21666667,-61.08333333,10,1.021346339,Tropical & Subtropical,yes,samePop,yes,no
Swietenia_macrophylla,Swietenia macrophylla,Meliaceae,Plantae,Verwer; Peձa-Claros; van der Staak; Ohlson-Kiehn; Sterck,J Appl Ecol,5,2008,2002,2006,0.4,Agroindustria Forestal La Chonta,TMB,Mean,-14.21666667,-61.08333333,10,1.026251762,Tropical & Subtropical,yes,samePop,yes,no
Swietenia_macrophylla,Swietenia macrophylla,Meliaceae,Plantae,Verwer; Peձa-Claros; van der Staak; Ohlson-Kiehn; Sterck,J Appl Ecol,5,2008,2002,2006,0.4,Agroindustria Forestal La Chonta,TMB,Mean,-14.21666667,-61.08333333,10,1.008085693,Tropical & Subtropical,yes,samePop,yes,no
Syzygium_jambos,Syzygium jambos,Myrtaceae,Plantae,Brown; Spector; Wu,J Appl Ecol,3,2008,2001,2003,1,Luquillo Experimental Forest,TMB,Mean,18.3,-64.16666667,6,1.185264281,Tropical & Subtropical,no,samePop,yes,no
Taxus_brevifolia,Taxus brevifolia,Taxaceae,Plantae,Busing; Spies,USDAResearchNate,1,1995,NA,NA,1,Oregon Cascade Range; Mount Rainier National Park,LAB,Individual,NA,NA,7,1.022222092,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1995,1999,1,Rock Creek; Long Branch; Beaverdam Creek,TCF,Mean,NA,NA,9,0.965475929,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1995,1999,1,Rock Creek,TCF,Mean,NA,NA,9,0.962964817,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1995,1996,1,Rock Creek,TCF,Individual,NA,NA,9,0.963031884,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1996,1997,1,Rock Creek,TCF,Individual,NA,NA,9,0.962740919,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1997,1998,1,Rock Creek,TCF,Individual,NA,NA,9,0.962871357,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1998,1999,1,Rock Creek,TCF,Individual,NA,NA,9,0.962523602,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1995,1999,1,Long Branch,TCF,Mean,NA,NA,9,0.974083867,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1995,1996,1,Long Branch,TCF,Individual,NA,NA,9,0.979853432,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1996,1997,1,Long Branch,TCF,Individual,NA,NA,9,0.9688958,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1997,1998,1,Long Branch,TCF,Individual,NA,NA,9,0.9683758,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1998,1999,1,Long Branch,TCF,Individual,NA,NA,9,0.966040233,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1995,1999,1,Beaverdam Creek,TCF,Mean,NA,NA,9,0.963447445,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1995,1996,1,Beaverdam Creek,TCF,Individual,NA,NA,9,0.964630065,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1996,1997,1,Beaverdam Creek,TCF,Individual,NA,NA,9,0.962793562,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1997,1998,1,Beaverdam Creek,TCF,Individual,NA,NA,9,0.962803354,Temperate,no,samePop,yes,no
Taxus_floridana,Taxus floridana,Taxaceae,Plantae,Kwit; Horvitz; Platt,Cons Biol,5,2004,1998,1999,1,Beaverdam Creek,TCF,Individual,NA,NA,9,0.962687567,Temperate,no,samePop,yes,no
Tetraberlinia_bifoliolata,Tetraberlinia bifoliolata,Leguminosae,Plantae,Norghauer; Newbery,Ecol Monog,2,2011,2007,2008,1,Korup National Park,TMB,Individual,5.166666667,8.833333333,6,1.103936218,Tropical & Subtropical,no,samePop,no,no
Tetraberlinia_bifoliolata,Tetraberlinia bifoliolata,Leguminosae,Plantae,Norghauer; Newbery,Ecol Monog,2,2011,2007,2008,1,Korup National Park,TMB,Individual,5.166666667,8.833333333,6,1.133606311,Tropical & Subtropical,no,samePop,no,no
Tsuga_canadensis,Tsuga canadensis,Pinaceae,Plantae,Lamar; McGraw,Forest Ecol Manag,3,2005,1997,1999,1,Limberlost-Whiteoak Canyon area of Shenandoah National Park,TBM,Mean,38.56666667,-77.63333333,6,1.001949729,Temperate,no,samePop,no,no
Tsuga_canadensis,Tsuga canadensis,Pinaceae,Plantae,Lamar; McGraw,Forest Ecol Manag,3,2005,1997,1998,1,Limberlost-Whiteoak Canyon area of Shenandoah National Park,TBM,Individual,38.56666667,-77.63333333,6,0.994453574,Temperate,no,samePop,no,no
Tsuga_canadensis,Tsuga canadensis,Pinaceae,Plantae,Lamar; McGraw,Forest Ecol Manag,3,2005,1998,1999,1,Limberlost-Whiteoak Canyon area of Shenandoah National Park,TBM,Individual,38.56666667,-77.63333333,6,1.009287052,Temperate,no,samePop,no,no
Vatica_hainanensis,Vatica mangachapoi,Dipterocarpaceae,Plantae,Hu; Wang,Acta Ecol Sinica,2,1988,1982,1983,1,Hai Nan Dao,TMB,Mean,NA,NA,13,1.000360431,Tropical & Subtropical,NA,samePop,NA,no
Vochysia_ferruginea,Vochysia ferruginea,Vochysiaceae,Plantae,Boucher; Mallono,Forest Ecol Manag,6,1997,1989,1994,1,Las Delicias; La Bodega,TMB,Mean,NA,NA,5,1.098118593,Tropical & Subtropical,NA,samePop,NA,no
Ambloplites_rupestris_2,Ambloplites_rupestris,Centrarchidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,2.474835341,Aquatic,NA,NA,NA,NA
Ambloplites_rupestris_2,Ambloplites_rupestris,Centrarchidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,6.173566757,Aquatic,NA,NA,NA,NA
Ambloplites_rupestris_2,Ambloplites_rupestris,Centrarchidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,4.839844523,Aquatic,NA,NA,NA,NA
Astroblepus_ubidiai,Astroblepus_ubidiai,Astroblepidae,Animalia,Velez-Espino,Ecol Freshwater Fish,2,2005,2000,2001,1,"Imbakucha Lake, Ecuador",LLE,Mean,0.105833333,-77.77763889,7,1.195930383,Aquatic,no,samePop,yes,no
Astroblepus_ubidiai,Astroblepus_ubidiai,Astroblepidae,Animalia,Velez-Espino,Ecol Freshwater Fish,2,2005,2000,2001,1,"Imbakucha Lake, Ecuador",LLE,Individual,0.105833333,-77.77763889,7,1.171837512,Aquatic,no,samePop,yes,no
Astroblepus_ubidiai,Astroblepus_ubidiai,Astroblepidae,Animalia,Velez-Espino,Ecol Freshwater Fish,2,2005,2000,2001,1,"Imbakucha Lake, Ecuador",LLE,Individual,0.105833333,-77.77763889,7,1.071955163,Aquatic,no,samePop,yes,no
Astroblepus_ubidiai,Astroblepus_ubidiai,Astroblepidae,Animalia,Velez-Espino,Ecol Freshwater Fish,2,2005,2000,2001,1,"Imbakucha Lake, Ecuador",LLE,Individual,0.105833333,-77.77763889,7,1.460747191,Aquatic,no,samePop,yes,no
Astroblepus_ubidiai,Astroblepus_ubidiai,Astroblepidae,Animalia,Velez-Espino,Ecol Freshwater Fish,2,2005,2000,2001,1,"Imbakucha Lake, Ecuador",LLE,Individual,0.105833333,-77.77763889,7,1.173591411,Aquatic,no,samePop,yes,no
Astroblepus_ubidiai,Astroblepus_ubidiai,Astroblepidae,Animalia,Velez-Espino,Ecol Freshwater Fish,2,2005,2000,2001,1,"Imbakucha Lake, Ecuador",LLE,Individual,0.105833333,-77.77763889,7,1.195031963,Aquatic,no,samePop,yes,no
Astroblepus_ubidiai,Astroblepus_ubidiai,Astroblepidae,Animalia,Velez-Espino,Ecol Freshwater Fish,2,2005,2000,2001,1,"Imbakucha Lake, Ecuador",LLE,Individual,0.105833333,-77.77763889,7,1.065049185,Aquatic,no,samePop,yes,no
Brachyrhaphis_rhabdophora,Brachyrhaphis_rhabdophora,Poeciliidae,Animalia,Johnson; Zuniga-Vega,Ecology,1,2009,2000,2000,12,Quebrada Grande,LRD,Seasonal,10.41583333,-84.90305556,5,1.181694504,Aquatic,no,samePop,no,no
Brachyrhaphis_rhabdophora,Brachyrhaphis_rhabdophora,Poeciliidae,Animalia,Johnson; Zuniga-Vega,Ecology,1,2009,2000,2000,12,Rio Javilla,LRD,Seasonal,10.42638889,-84.90861111,5,1.049160387,Aquatic,no,samePop,no,no
Cottus_bairdi,Cottus_bairdi,Cottidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,4.142933736,Aquatic,NA,NA,NA,NA
Cottus_bairdi,Cottus_bairdi,Cottidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,6.94154661,Aquatic,NA,NA,NA,NA
Cottus_bairdi,Cottus_bairdi,Cottidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,6.001812882,Aquatic,NA,NA,NA,NA
Cottus_sp._3,Cottus_sp.,Cyprinidae,Animalia,Young; Koops,Fish & Oceans Can,4,2013e,2006,2009,1,St. Mary; Milk rivers (Alberta),NA,Pooled,NA,NA,9,0.917639118,Aquatic,no,samePop,yes,no
Etheostoma_flabellare_2,Etheostoma_flabellare,Percidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,6.655526111,Aquatic,NA,NA,NA,NA
Etheostoma_flabellare_2,Etheostoma_flabellare,Percidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,9.360635286,Aquatic,NA,NA,NA,NA
Etheostoma_flabellare_2,Etheostoma_flabellare,Percidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,8.659522009,Aquatic,NA,NA,NA,NA
Nocomis_leptocephalus,Nocomis_leptocephalus,Cyprinidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,6.895744086,Aquatic,NA,NA,NA,NA
Nocomis_leptocephalus,Nocomis_leptocephalus,Cyprinidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,11.00415452,Aquatic,NA,NA,NA,NA
Nocomis_leptocephalus,Nocomis_leptocephalus,Cyprinidae,Animalia,Peoples,Master Thesis,1,2010,2008,2008,1,"New River, Virginia",LRE,Individual,36.66666667,-81,3,10.27442484,Aquatic,NA,NA,NA,NA
Notropis_photogenis,Notropis_photogenis,Cyprinidae,Animalia,Young; Koops,Fish & Oceans Can,1,2012a,2011,2011,1,Grand River; Thames River; Bronte Creek; Sixteen Mile Creek,NA,Pooled,NA,NA,4,1.042714269,Aquatic,NA,samePop,NA,no
Pylodictis_olivaris,Pylodictis_olivaris,Ictaluridae,Animalia,Sakaris; Irwin,Ecol Appl,6,2010,NA,NA,1,Coosa River,LRE,Individual,NA,NA,11,1.000042331,Aquatic,yes,samePop,yes,no
Rutilus_rutilus,Rutilus_rutilus,Cyprinidae,Animalia,Otjacques; De Laender; Kestemont,Ecol Model,1,2016,1993,1993,1,Meuse river,LRE,Individual,50.4,4.9,10,0.992851574,Aquatic,no,samePop,no,no
Salvelinus_confluentus_2,Salvelinus_confluentus,Salmonidae,Animalia,Bowerman,PhD Thesis,10,2013,NA,NA,1,Migratory,LRE,Pooled,NA,NA,7,0.90399562,Aquatic,no,samePop,no,no
Salvelinus_confluentus_2,Salvelinus_confluentus,Salmonidae,Animalia,Bowerman,PhD Thesis,10,2013,NA,NA,1,Mixed,LRE,Pooled,NA,NA,7,0.925473587,Aquatic,no,samePop,no,no
Salvelinus_confluentus_2,Salvelinus_confluentus,Salmonidae,Animalia,Bowerman,PhD Thesis,10,2013,NA,NA,1,Resident,LRE,Pooled,NA,NA,7,0.875861085,Aquatic,no,samePop,no,no
Sardina_pilchardus,Sardina_pilchardus,Clupeidae,Animalia,Serghini; Boutayeb; Auger; Charouki; Ramzi; Ettahiri; Tchente,Acta Biotheor,3,2009,2001,2003,2,Central Atlantic area of the Moroccan coast ,TRU,Seasonal,NA,NA,6,1.129450383,Aquatic,no,samePop,no,no
Sardina_pilchardus,Sardina_pilchardus,Clupeidae,Animalia,Serghini; Boutayeb; Auger; Charouki; Ramzi; Ettahiri; Tchente,Acta Biotheor,3,2009,2001,2003,2,Central Atlantic area of the Moroccan coast,TRU,Seasonal,NA,NA,6,0.870277706,Aquatic,no,samePop,no,no
Stellifer_illecebrosus,Stellifer_illecebrosus,Sciaenidae,Animalia,Foster; Vincent,Aquat Conserv,2,2012,2006,2007,1,Gulf of California,TEU,Mean,24.38333333,-107.0166667,8,1.269307383,Aquatic,no,samePop,no,no
Zoarces_viviparus,Zoarces_viviparus,Zoarcidae,Animalia,Bergek; Ma; Vetemaa; Franzթn; Appelberg,Ecotoxicol Environ Safety,16,2012,1994,2004,1,Skagerrak,TSS,Mean,58.5,10.5,10,1.11020612,Aquatic,no,samePop,yes,no
Zoarces_viviparus,Zoarces_viviparus,Zoarcidae,Animalia,Bergek; Ma; Vetemaa; Franzթn; Appelberg,Ecotoxicol Environ Safety,16,2012,1995,2004,1,Baltic Proper,TSS,Mean,58,17.5,10,1.361833594,Aquatic,no,samePop,yes,no
Zoarces_viviparus,Zoarces_viviparus,Zoarcidae,Animalia,Bergek; Ma; Vetemaa; Franzթn; Appelberg,Ecotoxicol Environ Safety,16,2012,2003,2009,1,Gulf of Bothnia,TSS,Mean,63.66666667,20.5,10,1.228375635,Aquatic,no,samePop,yes,no
Zoarces_viviparus,Zoarces_viviparus,Zoarcidae,Animalia,Bergek; Ma; Vetemaa; Franzթn; Appelberg,Ecotoxicol Environ Safety,16,2012,NA,NA,1,Gulf of Finland ,TSS,Mean,59.66666667,24,10,1.132153091,Aquatic,no,samePop,yes,no
Epidalea_calamita,Epidalea_calamita,Bufonidae,Animalia,Di Minin; Griffiths,Ecography,37,2011,1972,2008,1,Woolmer Forest,TBM,Mean,51.08583333,0.865833333,14,1.05968645,Temperate,no,samePop,yes,no
Leptogorgia_virgulata,Leptogorgia_virgulata,Gorgoniidae,Animalia,Gotelli,Ecology,3,1991,1983,1985,12,Wilson Beach,NA,Mean,29.91666667,-83.56666667,5,1.009208609,Aquatic,no,samePop,yes,no
Paramuricea_clavata,Paramuricea_clavata,Plexauridae,Animalia,Linares; Doak,Mar Ecol Pro Ser,6,2010,2001,2004,1,Medes Islands,TSS,Mean,42.0475,3.222222222,7,0.938394251,Aquatic,no,samePop,yes,no
Paramuricea_clavata,Paramuricea_clavata,Plexauridae,Animalia,Linares; Doak,Mar Ecol Pro Ser,6,2010,2002,2004,1,Cap de Creus ,TSS,Mean,42.32361111,3.245277778,7,0.872866886,Aquatic,no,samePop,yes,no
Paramuricea_clavata,Paramuricea_clavata,Plexauridae,Animalia,Linares; Doak,Mar Ecol Pro Ser,6,2010,1999,2003,1,Port-Cros National Park,TSS,Mean,43.00416667,6.396111111,7,0.889565548,Aquatic,no,samePop,yes,no
Paramuricea_clavata,Paramuricea_clavata,Plexauridae,Animalia,Linares; Doak,Mar Ecol Pro Ser,6,2010,1999,2000,1,Port-Cros National Park,TSS,Individual,43.00416667,6.396111111,7,0.872866886,Aquatic,no,samePop,yes,no
Paramuricea_clavata,Paramuricea_clavata,Plexauridae,Animalia,Linares; Doak,Mar Ecol Pro Ser,6,2010,2000,2001,1,Port-Cros National Park,TSS,Individual,43.00416667,6.396111111,7,0.822199266,Aquatic,no,samePop,yes,no
Paramuricea_clavata,Paramuricea_clavata,Plexauridae,Animalia,Linares; Doak,Mar Ecol Pro Ser,6,2010,2001,2002,1,Port-Cros National Park,TSS,Individual,43.00416667,6.396111111,7,0.930425737,Aquatic,no,samePop,yes,no
Paramuricea_clavata,Paramuricea_clavata,Plexauridae,Animalia,Linares; Doak,Mar Ecol Pro Ser,6,2010,2002,2003,1,Port-Cros National Park,TSS,Individual,43.00416667,6.396111111,7,0.932999723,Aquatic,no,samePop,yes,no
Amazona_vittata,Amazona_vittata,Psittacidae,Animalia,Beissinger; Wunderle; Meyers; Saether; Engen,Ecol Monogr,28,2008,1973,2000,1,Luquillo Experimental Forest,TMB,Mean,18,-66,3,1.132660131,Tropical & Subtropical,no,samePop,yes,no
Anarhynchus_frontalis,Anarhynchus_frontalis,Charadriidae,Animalia,Cruz; Pech; Seddon; Cleland; Nelson; Sanders; Maloney,Biol Cons,12,2013,1999,2010,1,"Tasman River, Canterbury, New Zealand",MON,Pooled,37.41666667,-121.9166667,3,0.947124265,Alpine & Arctic,no,samePop,no,no
Anser_anser,Anser_anser,Anatidae,Animalia,Klok; van Turnhout; Willems; Voslamber; Ebbinge; Schekkerman,Anim Biol,31,2010,1985,2008,1,Mean,TBM,Mean,NA,NA,3,1.251883525,Temperate,NA,samePop,yes,no
Anser_anser,Anser_anser,Anatidae,Animalia,Klok; van Turnhout; Willems; Voslamber; Ebbinge; Schekkerman,Anim Biol,31,2010,1985,2008,1,Southern Sweden,TBM,Mean,NA,NA,3,1.325960214,Temperate,NA,samePop,yes,no
Anser_anser,Anser_anser,Anatidae,Animalia,Klok; van Turnhout; Willems; Voslamber; Ebbinge; Schekkerman,Anim Biol,31,2010,1997,2008,1,"Ooijpolder, the Netherlands",TBM,Mean,51.83333333,5.916666667,3,1.177210709,Temperate,NA,samePop,yes,no
Anser_caerulescens,Anser_caerulescens,Anatidae,Animalia,Cooch; Rockwell; Brault,Ecol Monog,22,2001,1973,1990,1,La Pթrouse Bay,BOR,Mean,58.73333333,-93.53333333,5,1.100008787,Alpine & Arctic,no,samePop,no,no
Anser_caerulescens,Anser_caerulescens,Anatidae,Animalia,Cooch; Rockwell; Brault,Ecol Monog,22,2001,1973,1975,1,La Pթrouse Bay,BOR,Individual,58.73333333,-93.53333333,5,1.256770465,Alpine & Arctic,no,samePop,no,no
Anser_caerulescens,Anser_caerulescens,Anatidae,Animalia,Cooch; Rockwell; Brault,Ecol Monog,22,2001,1976,1978,1,La Pթrouse Bay,BOR,Individual,58.73333333,-93.53333333,5,1.207833934,Alpine & Arctic,no,samePop,no,no
Anser_caerulescens,Anser_caerulescens,Anatidae,Animalia,Cooch; Rockwell; Brault,Ecol Monog,22,2001,1979,1981,1,La Pթrouse Bay,BOR,Individual,58.73333333,-93.53333333,5,1.124906859,Alpine & Arctic,no,samePop,no,no
Anser_caerulescens,Anser_caerulescens,Anatidae,Animalia,Cooch; Rockwell; Brault,Ecol Monog,22,2001,1982,1984,1,La Pթrouse Bay,BOR,Individual,58.73333333,-93.53333333,5,1.0415846,Alpine & Arctic,no,samePop,no,no
Anser_caerulescens,Anser_caerulescens,Anatidae,Animalia,Cooch; Rockwell; Brault,Ecol Monog,22,2001,1985,1987,1,La Pթrouse Bay,BOR,Individual,58.73333333,-93.53333333,5,0.983258429,Alpine & Arctic,no,samePop,no,no
Anser_caerulescens,Anser_caerulescens,Anatidae,Animalia,Cooch; Rockwell; Brault,Ecol Monog,22,2001,1988,1990,1,La Pթrouse Bay,BOR,Individual,58.73333333,-93.53333333,5,0.903953926,Alpine & Arctic,no,samePop,no,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,1998,2009,1,Nama Karoo,DES,Mean,-29.375,24.25,5,1.382492563,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,1998,1999,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.549280385,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,1999,2000,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.413890046,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,2000,2001,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.50474412,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,2001,2002,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.246323503,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,2002,2003,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.349468976,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,2003,2004,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.3198641,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,2004,2005,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.269276601,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,2005,2006,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.424718949,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,2006,2007,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.526307621,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,2007,2008,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.270528001,Arid,no,samePop,yes,no
Anthropoides_paradiseus,Anthropoides_paradiseus,Gruidae,Animalia,Altwegg; Anderson,Funct Ecol,11,2009,2008,2009,1,Nama Karoo,DES,Individual,-29.375,24.25,5,1.315223757,Arid,no,samePop,yes,no
Bostrychia_hagedash,Bostrychia_hagedash,Threskiornithidae,Animalia,Duckworth; Altwegg; Harebottle,J Orni,8,2011,2003,2010,1,Western Cape,MED,Mean,-34,18.46666667,7,0.934951574,Temperate,no,samePop,no,no
Buteo_solitarius,Buteo_solitarius,Accipitridae,Animalia,Klavitter; Marzluff; Vekasy,J Wild Manage,2,2003,1998,1999,1,Native Habitat,TMB; TGV; TDB,Mean,19.5,-154.5,4,0.948588794,Tropical & Subtropical,no,samePop,no,no
Buteo_solitarius,Buteo_solitarius,Accipitridae,Animalia,Klavitter; Marzluff; Vekasy,J Wild Manage,2,2003,1998,1999,1,Mixed (native-exotic) habitat,TMB; TGV; TDB,Mean,19.5,-154.5,4,1.047244347,Tropical & Subtropical,no,samePop,no,no
Buteo_solitarius,Buteo_solitarius,Accipitridae,Animalia,Klavitter; Marzluff; Vekasy,J Wild Manage,2,2003,1998,1999,1,Exotic Habitat,TMB; TGV; TDB,Mean,19.5,-154.5,4,1.010268291,Tropical & Subtropical,no,samePop,no,no
Buteo_solitarius,Buteo_solitarius,Accipitridae,Animalia,Klavitter; Marzluff; Vekasy,J Wild Manage,2,2003,1998,1999,1,Overall Habitat (all habitats combined),TMB; TGV; TDB,Mean,19.5,-154.5,4,1.032355996,Tropical & Subtropical,no,samePop,no,no
